RefID,Region,Project,Location,Est Cost $M,2022-23,2023-24,0-5,5-10,0-10,0-15,10-15,15+,Sub Sector,Enabling Infrastructure,Challenge / Opportunity,Industry Sector,Category,cost_num,cost_imputed,log_cost,h_2022-23,h_2023-24,h_0-5,h_5-10,h_0-10,h_0-15,h_10-15,h_15+,short_term,ABS_Population,region_area_km2,pop_density,log_pop_density,cost_per_cap,log_cost_per_cap,is_funded,is_near_term,is_remote,n_horizons
8p27,Top End Rural,Maningrida - new NT Emergency Services (NTES) volunteer and storage facilities ,"-12.050847, 134.223625",3,,,,,●,,,,Justice and Public Safety,Social Infrastructure,Strengthen emergency support services in remote communities,Justice and Public Safety,P,3.0,3.0,0.47712125471966244,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.16327419179275063,0.15123860825343025,0,0,1,1
0p15,Top End Rural,Maningrida - stage 2 - additional police housing ,"-12.050847, 134.223625",13,,13,,,●,,,,Justice and Public Safety,Social Infrastructure,Support the continued delivery of quality police services in remote communities,Justice and Public Safety,P,13.0,13.0,1.1139433523068367,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.7075214977685861,0.5350429025847738,0,0,1,1
0e8,Top End Rural,Maningrida School - new early years classrooms and play areas and upgrade and extend middle years buildings,"-12.050847, 134.223625",4,,,,,●,,,,Education and Training,Social Infrastructure,Master planned infrastructure to provide contemporary educational facilities to support growth in early years learning enrolments,Education and Training,P,4.0,4.0,0.6020599913279624,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.21769892239033417,0.19696294857546406,0,0,1,1
1107,Top End Rural,Maningrida School - refurbish upper primary buildings,"-12.050847, 134.223625",2,,,,●,,,,,Education and Training,Social Infrastructure,Upgrade ageing infrastructure to support the continued delivery of quality education,Education and Training,P,2.0,2.0,0.3010299956639812,0,0,0,1,0,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.10884946119516709,0.1033229563185999,0,0,1,1
2s19,Top End Rural,Mary River National Park - three new composting toilet blocks ,"-12.996373, 131.74677",●,,,,,●,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Value, preserve and expand historic,  cultural meeting places, increase visitation opportunities and visitor experience","Sporting, Recreation, Lifestyle",P,,5.3,0.724275869600789,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.2884510721671928,0.2534407776824271,0,0,1,1
2e32,Top End Rural,Minjilang (Mamaruni) School - replace preschool,"-11.1507, 132.5786",2,,,,,●,,,,Education and Training,Social Infrastructure,Contemporary educational infrastructure to support growth in early years learning enrolments,Education and Training,P,2.0,2.0,0.3010299956639812,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.10884946119516709,0.1033229563185999,0,0,1,1
8p45,Top End Rural,Peppimenarti - new police complex,"-14.1503, 130.0763",15,,15,,,●,,,,Justice and Public Safety,Social Infrastructure,Support the continued delivery of quality police services in remote communities,Justice and Public Safety,P,15.0,15.0,1.1760912590556813,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.8163709589637532,0.5968405318754364,0,0,1,1
2z2,Top End Rural,Peppimenarti community hub ,"-14.156522, 130.081124",6,,,●,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Support council operations, community services, generate local jobs and skills training ","Sporting, Recreation, Lifestyle",P,6.0,6.0,0.7781512503836436,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.32654838358550126,0.2825803685520359,0,0,1,1
8p30,Top End Rural,Pirlangimpi - new NT Emergency Services (NTES) volunteer and storage facilities ,"-11.4059, 130.4172",2,,,,,,●,,,Justice and Public Safety,Social Infrastructure,Strengthen emergency support services in remote communities,Justice and Public Safety,P,2.0,2.0,0.3010299956639812,0,0,0,0,0,1,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.10884946119516709,0.1033229563185999,0,0,1,1
0p37,Top End Rural,Pirlangimpi - replace police housing,"-11.4059, 130.4172",4,,4,,,●,,,,Justice and Public Safety,Social Infrastructure,Support the continued delivery of quality police services in remote communities,Justice and Public Safety,P,4.0,4.0,0.6020599913279624,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.21769892239033417,0.19696294857546406,0,0,1,1
1341,Top End Rural,Robin Falls Recreation Area - day visit eco-infrastructure,"-13.1775, 131.1697",2,,,,●,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,Develop tourism product whilst protecting the local environment,"Sporting, Recreation, Lifestyle",P,2.0,2.0,0.3010299956639812,0,0,0,1,0,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.10884946119516709,0.1033229563185999,0,0,1,1
774,Top End Rural,"Tiwi Islands - develop greenfield sites for aquaculture, agriculture, tourism and industrial purposes","-11.5629, 130.7165",●,,,,,●,,,,Intermodal Hubs,Land Infrastructure,Support the development of local industry and create a sustainable economy,Transport and Logistics,P,,5.3,0.724275869600789,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.2884510721671928,0.2534407776824271,0,0,1,1
8p23,Top End Rural,Wadeye - new NT Emergency Services (NTES) volunteer and storage facilities ,"-14.2404, 129.5205",3,,,,,●,,,,Justice and Public Safety,Social Infrastructure,Strengthen emergency support services in remote communities,Justice and Public Safety,P,3.0,3.0,0.47712125471966244,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.16327419179275063,0.15123860825343025,0,0,1,1
0z10,Top End Rural,Woodycupaldiya Road - upgrade,"-13.85926, 130.00115",8.07,,,●,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Improve all weather access to support accessibility, growth and community safety",Transport and Logistics,P,8.07,8.07,0.9068735347220704,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.4392075759224992,0.364092667622057,0,0,1,1
827,Top End Rural,Wurrumiyanga -  new police complex,"-11.758306, 130.63747",16,,,,,,●,,,Justice and Public Safety,Social Infrastructure,Support the continued delivery of quality police services in remote communities,Justice and Public Safety,P,16.0,16.0,1.2041199826559248,0,0,0,0,0,1,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.8707956895613367,0.6263638428052211,0,0,1,1
143,Top End Rural,Across the region - new or refurbished health clinics,"-14.3514, 129.879",●,,,,,,●,,,Health,Social Infrastructure,Strengthen liveability by improving infrastructure to support health services,Health,P,,5.3,0.724275869600789,0,0,0,0,0,1,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.2884510721671928,0.2534407776824271,0,0,1,1
2b7,Top End Rural,Adelaide River Off-Stream Water Storage (AROWS),"-12.460834, 130.84444",1200,,,,,●,,,,Water,Utilities,"Support economic and population growth through a secure, reliable and cost-effective water supply",Utilities,P,1200.0,1200.0,3.0791812460476247,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,65.30967671710026,4.194335840042399,0,0,1,1
1345,Top End Rural,Adelaide River Showground - develop Equestrian Centre of Excellence,"-13.1775, 131.1697",40,1.6,,,,,,,●,"Sporting, Recreation, Lifestyle",Social Infrastructure,Develop Adelaide River as the equestrian centre for the Top End,"Sporting, Recreation, Lifestyle",P,40.0,40.0,1.6020599913279623,0,0,0,0,0,0,0,1,0,18374.0,549000,0.03346812386156649,0.032920256762791936,2.176989223903342,1.1559339633720709,0,0,1,1
2m01,Top End Rural,Adelaide River waste transfer station,"-13.0873, 131.0472",1,,,,●,,,,,Waste Management,Utilities,Support council operations and community services,Utilities,P,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.05442473059758354,0.052995339154918455,0,0,1,1
1170,Top End Rural,Arnhem Highway - upgrades (other than Adelaide River Floodplain),"-12.65999, 131.33723",20,,,,●,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Support economic development of the tourism, defence, mining, extractive and livestock industries",Transport and Logistics,P,20.0,20.0,1.3010299956639813,0,0,0,1,0,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,1.088494611951671,0.7364435250866327,0,0,1,1
1171,Top End Rural,Arnhem Link Road - improve road standard,"-12.3543, 133.005",●,,,,,,,●,,"Rail, Roads and Bridges",Transport and Logistics,Improve regional and remote community connectivity,Transport and Logistics,P,,5.3,0.724275869600789,0,0,0,0,0,0,1,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.2884510721671928,0.2534407776824271,0,0,1,1
1336,Top End Rural,Batchelor - aged care accommodation facility - independent living,"-13.0873, 131.0472",10,,,,,,,,●,Housing,Social Infrastructure,"Provide a variety of contemporary, affordable and sustainable housing options for older Territorians",Housing,P,10.0,10.0,1.0,0,0,0,0,0,0,0,1,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.5442473059758355,0.43453661104051905,0,0,1,1
1139.b,Top End Rural,Batchelor Airport upgrade,"-13.0873, 131.0472",●,,2,●,,,,,,Air Transport,Transport and Logistics,Support connectivity and improve all weather access to improve community safety and to support future growth,Transport and Logistics,P,,5.3,0.724275869600789,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.2884510721671928,0.2534407776824271,0,0,1,1
8m02,Top End Rural,Batchelor to Darwin River - construct sealed arterial roads,"-12.8164, 130.9643",5,,,,●,,,,,"Rail, Roads and Bridges",Land Infrastructure,Enable economic development through improved road infrastructure ,Transport and Logistics,P,5.0,5.0,0.6989700043360189,0,0,0,1,0,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.27212365298791774,0.24068767166169058,0,0,1,1
8m01,Top End Rural,"Batchelor Township Resilience and Adaptation Master Plan - support and recreational infrastructure and night lighting

","-13.1775, 131.1697",10,,,,,●,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Support council operations, community services, generate local jobs and skills training ","Sporting, Recreation, Lifestyle",P,10.0,10.0,1.0,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.5442473059758355,0.43453661104051905,0,0,1,1
8m07,Top End Rural,Batchelor waste minimisation and recycling facility,"-13.0873, 131.0472",1,,,,●,,,,,Waste Management,Utilities,Support improved waste management and recycling processes,Utilities,P,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.05442473059758354,0.052995339154918455,0,0,1,1
8c07,Top End Rural,"Cox Peninsula - bike path / boardwalk from Mandorah Jetty along beachfront to De Lissa Drive, including new beach access","-12.5488, 130.7175",2,,,●,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Strengthen a healthy, active lifestyle by improving recreation opportunities and enhance visitor experience",Transport and Logistics,P,2.0,2.0,0.3010299956639812,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.10884946119516709,0.1033229563185999,0,0,1,1
8c06,Top End Rural,"Cox Peninsula - bike/pedestrian access path (Wagait Tower Road), linking civic spaces","-12.5488, 130.7175",2,,,●,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Strengthen a healthy, active lifestyle by improving recreation opportunities and enhance visitor experience",Transport and Logistics,P,2.0,2.0,0.3010299956639812,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.10884946119516709,0.1033229563185999,0,0,1,1
0c05,Top End Rural,"Cox Peninsula - new extension and upgrades to council Office, Chambers and Library buildings","-12.434041, 130.742309",0.5,0.1,0.4,●,,,,,,Civic Services,Social Infrastructure,Enhance infrastructure to support development,Civic Services,P,0.5,0.5,-0.3010299956639812,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.02721236529879177,0.026848691749866573,0,0,1,1
0c04,Top End Rural,Cox Peninsula - re-seal all sealed roads in the estate,"-12.434041, 130.742309",3,,,●,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Road improvement to increase safety, support accessibility, connectivity and amenity",Transport and Logistics,P,3.0,3.0,0.47712125471966244,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.16327419179275063,0.15123860825343025,0,0,1,1
8c08,Top End Rural,"Cox Peninsula - upgrade beach access points at end of  Erickson Crescent, Baluria Street, and Wagait Tower Road","-12.5488, 130.7175",2,,,●,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Strengthen a healthy, active lifestyle by improving recreation opportunities and enhance visitor experience",Transport and Logistics,P,2.0,2.0,0.3010299956639812,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.10884946119516709,0.1033229563185999,0,0,1,1
8w30,Top End Rural,Gunbalanya - asbestos removal in council buildings,"-12.3543, 133.005",0.75,,,●,,,,,,Justice and Public Safety,Social Infrastructure,"Support council operations, community services, generate local jobs and skills training ",Justice and Public Safety,P,0.75,0.75,-0.12493873660829995,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.04081854794818766,0.04000746891458223,0,0,1,1
8w38,Top End Rural,Gunbalanya - council plant shed workshop,"-12.3543, 133.005",2,,0.5,●,,,,,,Civic Services,Social Infrastructure,"Provide sporting, major events, art and culture to community stakeholders, building infrastructure to facilitate lighting, change rooms, amenities and sheltered grandstands.",Civic Services,P,2.0,2.0,0.3010299956639812,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.10884946119516709,0.1033229563185999,0,0,1,1
8w37,Top End Rural,Gunbalanya - council sporting oval facilities,"-12.3543, 133.005",3.8,,0.8,●,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,Support local jobs and enhance services in regional towns and remote communities ,"Sporting, Recreation, Lifestyle",P,3.8,3.8,0.5797835966168101,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.20681397627081746,0.1879838095008852,0,0,1,1
2w01,Top End Rural,"Gunbalanya - council staff accommodation



","-12.3543, 133.005",10,,1.5,,,●,,,,Housing,Social Infrastructure,"Support council operations, community services, generate local jobs and skills training ",Housing,P,10.0,10.0,1.0,0,0,0,0,1,0,0,0,0,18374.0,549000,0.03346812386156649,0.032920256762791936,0.5442473059758355,0.43453661104051905,0,0,1,1
2w07,Top End Rural,Gunbalanya - waste transfer station,"-12.3543, 133.005",8,,,●,,,,,,Waste Management,Utilities,"Support council operations, community services, generate local jobs and skills training ",Utilities,P,8.0,8.0,0.9030899869919435,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.43539784478066834,0.3614420545362326,0,0,1,1
8w43,Top End Rural,Jabiru - additional council staff accommodation,"-12.671, 132.837",10,,5,●,,,,,,Housing,Social Infrastructure,"Generate local jobs and skills training to enhance liveability, health and community outcomes",Housing,P,10.0,10.0,1.0,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.5442473059758355,0.43453661104051905,0,0,1,1
2w09,Top End Rural,Jabiru - new grandstand at Brockman Football Oval,"-12.671, 132.837",1.75,,,●,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Strengthen a healthy, active lifestyle by improving recreation and youth facilities","Sporting, Recreation, Lifestyle",P,1.75,1.75,0.24303804868629444,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.0952432785457712,0.09097651077979742,0,0,1,1
2w12,Top End Rural,"Jabiru - upgrade pool facilities, asbestos removal in council buildings and replace all street lights with LED","-12.671, 132.837",1,,0.7,●,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Support council operations, community services, generate local jobs and skills training ","Sporting, Recreation, Lifestyle",P,1.0,1.0,0.0,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.05442473059758354,0.052995339154918455,0,0,1,1
2w03,Top End Rural,Jabiru - waste transfer station,"-12.671, 132.837",7,,,●,,,,,,Waste Management,Utilities,"Support council operations, community services, generate local jobs and skills training ",Utilities,P,7.0,7.0,0.8450980400142568,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.3809731141830848,0.3227884058691319,0,0,1,1
9s10,Top End Rural,Kakadu Mobiles Co-investment Program,"-12.947, 132.439",7.5,3,,●,,,,,,Digital and Telecommunications Infrastructure,Utilities,Enabling connectivity and creating digital opportunity,Utilities,P,7.5,7.5,0.8750612633917001,0,0,1,0,0,0,0,0,1,18374.0,549000,0.03346812386156649,0.032920256762791936,0.4081854794818766,0.3423019816464355,0,0,1,1
